CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16442,2,3,616.79,0,Champions
16444,46,4,654.67,2,Potential
16445,34,1,230.51,0,Champions
16446,1,2,168472.5,1,At-Risk
16447,136,1,259.01,3,Loyal
16448,198,1,188.89000000000001,3,Loyal
16449,198,2,707.69,3,Loyal
16450,150,1,311.92,3,Loyal
16451,88,1,266.97,3,Loyal
16454,45,2,6.9,3,Loyal
16455,64,7,1841.18,2,Potential
16456,99,5,2158.37,2,Potential
16457,218,1,208.36,3,Loyal
16458,3,18,3482.7400000000002,1,At-Risk
16460,28,3,814.72,2,Potential
16461,178,1,151.42,3,Loyal
16462,74,3,136.0,3,Loyal
16463,21,4,1422.4,2,Potential
16464,20,3,1314.68,2,Potential
16466,34,7,1603.46,2,Potential
16468,74,1,74.9,3,Loyal
16469,24,4,650.43,2,Potential
16470,52,4,762.39,2,Potential
16471,275,1,223.95000000000002,3,Loyal
16473,165,3,316.11,3,Loyal
16474,7,7,1871.5,1,At-Risk
16475,88,4,544.3,2,Potential
16477,64,7,2494.46,2,Potential
16478,25,3,331.0,0,Champions
16479,10,2,300.83,0,Champions
16480,76,1,769.29,3,Loyal
16482,16,1,220.62,0,Champions
16483,192,1,139.35,3,Loyal
16484,174,2,404.3,3,Loyal
16485,77,1,363.65,3,Loyal
16488,33,3,498.8,0,Champions
16491,47,1,731.5,0,Champions
16493,80,4,1351.63,2,Potential
16494,297,1,826.53,3,Loyal
16495,3,3,684.41,0,Champions
16496,9,3,1599.52,0,Champions
16497,50,6,2965.69,2,Potential
16498,161,2,100.97,3,Loyal
16499,360,2,365.45,3,Loyal
16500,5,6,400.86,0,Champions
16503,107,4,1431.93,2,Potential
16504,25,1,484.38,0,Champions
16505,32,1,777.6,0,Champions
16506,20,2,90.30000000000001,0,Champions
16509,297,1,363.70000000000005,3,Loyal
16510,372,1,248.1,3,Loyal
16511,22,3,950.26,2,Potential
16513,5,4,874.59,0,Champions
16515,52,5,1627.13,2,Potential
16516,30,1,101.69999999999999,0,Champions
16517,277,1,162.70000000000002,3,Loyal
16518,61,2,484.32,3,Loyal
16519,25,2,215.07999999999998,0,Champions
16520,186,3,1046.57,2,Potential
16523,2,21,9418.470000000001,1,At-Risk
16525,2,26,13027.45,1,At-Risk
16526,172,1,290.36,3,Loyal
16527,81,1,228.06,3,Loyal
16528,4,1,244.41,0,Champions
16529,190,1,455.25,3,Loyal
16531,22,7,1244.59,2,Potential
16532,18,3,6748.8,2,Potential
16533,19,3,1095.56,2,Potential
16535,5,1,593.75,0,Champions
16536,110,1,548.97,3,Loyal
16539,3,4,1388.81,0,Champions
16542,54,1,119.62,3,Loyal
16545,165,1,339.3,3,Loyal
16546,291,2,787.15,3,Loyal
16549,10,10,4154.64,1,At-Risk
16550,109,5,2298.97,2,Potential
16551,96,3,922.12,2,Potential
16552,243,2,379.73,3,Loyal
16553,163,12,5719.82,2,Potential
16554,42,3,837.1,2,Potential
16555,35,2,285.89,0,Champions
16556,67,7,3313.79,2,Potential
16557,24,2,281.85,0,Champions
16558,1,20,8338.49,1,At-Risk
16560,27,2,841.41,0,Champions
16561,6,2,511.12,0,Champions
16563,54,1,1077.74,2,Potential
16565,364,1,173.7,3,Loyal
16566,15,5,614.66,0,Champions
16567,194,2,865.6,3,Loyal
16569,3,1,124.2,0,Champions
16570,15,10,3738.4,1,At-Risk
16571,27,3,1421.69,2,Potential
16572,127,3,1009.6,2,Potential
16573,85,2,663.61,3,Loyal
16574,71,1,451.44,3,Loyal
16581,183,1,105.84,3,Loyal
16582,113,1,313.62,3,Loyal
16583,374,1,233.45,3,Loyal
16584,80,2,936.08,2,Potential
16586,249,1,463.95,3,Loyal
16587,232,1,225.15,3,Loyal
16589,71,3,459.24,2,Potential
16591,69,1,213.5,3,Loyal
16592,4,16,4113.68,1,At-Risk
16593,51,3,330.03,0,Champions
16594,75,1,181.09,3,Loyal
16595,61,1,360.16,3,Loyal
16596,16,2,250.15,0,Champions
16597,4,1,90.04,0,Champions
16598,286,1,145.05,3,Loyal
16600,4,6,813.52,1,At-Risk
16601,41,1,244.8,3,Loyal
16602,36,1,528.08,0,Champions
16603,75,2,482.47,3,Loyal
16607,18,14,3347.71,1,At-Risk
16609,15,7,5493.46,1,At-Risk
16610,219,1,75.66,3,Loyal
16611,186,1,129.49,3,Loyal
16612,33,4,1187.66,2,Potential
16613,70,1,618.59,3,Loyal
16614,183,1,506.19,3,Loyal
16616,15,2,500.42,0,Champions
16617,236,1,151.85,3,Loyal
16618,31,5,2647.59,2,Potential
16619,264,1,226.21,3,Loyal
16620,4,2,178.96,0,Champions
16621,52,4,813.48,2,Potential
16623,246,1,129.45000000000002,3,Loyal
16624,81,2,810.57,2,Potential
16625,275,1,333.08,3,Loyal
16626,1,17,4413.1,1,At-Risk
16627,79,1,322.8,3,Loyal
16628,30,5,2188.05,2,Potential
16629,74,2,417.73,3,Loyal
16633,17,6,2883.1,1,At-Risk
16634,223,2,217.9,3,Loyal
16637,32,4,1154.47,2,Potential
16638,23,10,1680.72,1,At-Risk
16639,31,3,1257.51,2,Potential
16641,106,1,231.1,3,Loyal
16642,5,2,688.33,0,Champions
16643,246,1,487.51,3,Loyal
16644,178,2,833.78,3,Loyal
16647,170,2,214.06,3,Loyal
16648,43,1,290.66,3,Loyal
16650,72,1,518.42,3,Loyal
16652,59,7,6773.97,2,Potential
16653,16,2,1212.66,0,Champions
16654,141,4,601.27,2,Potential
16655,18,6,3794.52,1,At-Risk
16656,22,15,8625.8,1,At-Risk
16657,10,4,933.62,0,Champions
16658,368,1,123.24,3,Loyal
16659,189,1,39.12,3,Loyal
16660,16,4,1267.65,2,Potential
16665,362,1,135.4,3,Loyal
16666,19,1,118.98,0,Champions
16667,68,2,570.13,3,Loyal
16668,15,6,306.72,0,Champions
16669,24,3,1374.87,2,Potential
16670,17,11,4095.9,1,At-Risk
16671,28,3,1692.27,2,Potential
16672,2,20,8134.9400000000005,1,At-Risk
16674,55,2,319.61,3,Loyal
16676,34,4,1592.12,2,Potential
16678,3,12,3109.99,1,At-Risk
16679,366,1,129.75,3,Loyal
16680,43,1,183.7,3,Loyal
16681,73,6,1770.3400000000001,2,Potential
16682,5,5,1028.0,0,Champions
16684,4,28,66653.56,1,At-Risk
16685,61,2,324.24,3,Loyal
16686,47,7,3062.83,2,Potential
16688,1,4,1260.8600000000001,0,Champions
16689,76,2,422.6,3,Loyal
16690,72,2,225.58,3,Loyal
16692,256,2,1276.0,2,Potential
16693,69,2,482.01,3,Loyal
16696,135,4,657.9,2,Potential
16697,241,1,112.75,3,Loyal
16698,227,2,1998.0,2,Potential
16700,9,13,5076.55,1,At-Risk
16701,9,13,5398.3,1,At-Risk
16705,1,20,14034.99,1,At-Risk
16706,37,3,531.35,0,Champions
16708,46,1,656.63,0,Champions
16709,85,5,3029.87,2,Potential
16710,19,10,2483.04,1,At-Risk
16711,3,5,1651.03,1,At-Risk
16712,9,11,3645.43,1,At-Risk
16713,19,15,6923.13,1,At-Risk
16714,219,3,1161.53,2,Potential
16715,78,1,301.71999999999997,3,Loyal
16716,267,2,901.2,3,Loyal
16717,24,6,3858.38,1,At-Risk
16718,369,1,623.75,3,Loyal
16719,15,7,1790.42,1,At-Risk
16720,26,1,155.24,0,Champions
16721,262,1,292.47,3,Loyal
16722,17,13,4730.81,1,At-Risk
16723,91,2,589.15,3,Loyal
16725,302,7,781.02,2,Potential
16726,26,5,1382.02,2,Potential
16727,364,1,272.82,3,Loyal
16728,46,4,1054.67,2,Potential
16729,38,21,7239.92,1,At-Risk
16730,52,3,743.11,2,Potential
16732,32,1,603.75,0,Champions
16734,52,3,650.51,2,Potential
16735,79,5,2300.56,2,Potential
16737,53,1,417.6,3,Loyal
16738,298,1,3.75,3,Loyal
16739,177,1,323.0,3,Loyal
16742,47,1,464.9,3,Loyal
16743,29,7,2238.09,2,Potential
16744,11,7,1304.76,1,At-Risk
16745,87,17,7194.3,1,At-Risk
16746,5,18,6697.66,1,At-Risk
16747,38,2,836.0600000000001,2,Potential
16748,18,5,1515.9,2,Potential
16750,45,5,623.93,2,Potential
16751,31,1,1764.72,2,Potential
16752,373,1,207.5,3,Loyal
16753,58,1,223.92000000000002,3,Loyal
16754,372,1,2002.4,3,Loyal
16755,114,3,1496.83,2,Potential
16756,215,1,239.4,3,Loyal
16757,319,1,106.83000000000001,3,Loyal
16758,65,1,369.34000000000003,3,Loyal
16759,8,3,789.79,0,Champions
16761,97,1,316.62,3,Loyal
16762,20,3,1501.38,2,Potential
16763,199,1,611.8499999999999,3,Loyal
16764,4,13,2799.25,1,At-Risk
16765,294,1,34.0,3,Loyal
16766,273,2,1145.6,3,Loyal
16767,31,11,5580.6,1,At-Risk
16768,48,3,478.09000000000003,2,Potential
16769,260,1,380.39,3,Loyal
16770,58,5,770.1,2,Potential
16771,33,5,2246.81,2,Potential
16773,57,1,171.59,3,Loyal
16774,68,4,661.52,2,Potential
16775,10,11,1695.66,1,At-Risk
16776,60,1,388.28,3,Loyal
16777,80,2,226.35,3,Loyal
16778,74,2,245.94,3,Loyal
16779,2,22,10629.72,1,At-Risk
16780,100,2,425.19,3,Loyal
16781,372,1,311.25,3,Loyal
16782,10,13,2279.9,1,At-Risk
16784,20,1,107.6,0,Champions
16788,123,2,597.48,3,Loyal
16789,8,1,80.80000000000001,0,Champions
16790,4,6,1545.6200000000001,1,At-Risk
16791,29,7,1721.78,2,Potential
16792,282,2,110.38,3,Loyal
16793,57,1,243.84,3,Loyal
16794,1,10,1222.71,1,At-Risk
16795,365,1,414.88,3,Loyal
16796,89,1,305.62,3,Loyal
16800,11,1,1201.49,0,Champions
16801,163,4,1619.73,2,Potential
16803,65,1,332.3,3,Loyal
16804,23,3,536.99,0,Champions
16805,174,2,460.59000000000003,3,Loyal
16806,103,4,801.49,2,Potential
16807,143,3,1121.59,2,Potential
16808,99,2,288.42,3,Loyal
16809,23,5,914.69,2,Potential
16810,192,1,309.54,3,Loyal
16811,5,2,547.07,0,Champions
16812,361,1,479.35,3,Loyal
16813,8,10,1692.98,1,At-Risk
16814,14,21,6509.1,1,At-Risk
16816,103,4,417.06,2,Potential
16817,3,9,1604.75,1,At-Risk
16818,11,11,3349.57,1,At-Risk
16820,96,1,497.61,3,Loyal
16823,227,1,358.38,3,Loyal
16824,16,2,460.64,0,Champions
16825,39,2,775.18,2,Potential
16826,51,1,341.7,3,Loyal
16828,93,2,128.5,3,Loyal
16829,157,1,197.22,3,Loyal
16830,39,1,325.91,0,Champions
16832,184,3,199.15,3,Loyal
16833,1,4,1106.53,0,Champions
16834,228,1,413.46,3,Loyal
16835,128,2,180.85,3,Loyal
16836,40,2,251.87,0,Champions
16837,31,11,3170.98,1,At-Risk
16838,197,2,588.85,3,Loyal
16839,9,34,16594.35,1,At-Risk
16841,37,6,1869.82,2,Potential
16842,101,3,1264.19,2,Potential
16843,43,16,10196.57,1,At-Risk
16846,50,1,214.32,3,Loyal
16847,43,1,193.44,3,Loyal
16848,53,1,281.42,3,Loyal
16849,187,1,124.57,3,Loyal
16850,334,1,332.41,3,Loyal
16851,4,3,342.45,0,Champions
16852,10,2,144.91,0,Champions
16855,24,2,328.40000000000003,0,Champions
16856,15,1,35.400000000000006,0,Champions
16858,369,1,375.69000000000005,3,Loyal
16859,145,2,747.81,3,Loyal
16861,60,2,173.76,3,Loyal
16863,31,2,502.8,0,Champions
16866,141,3,207.74,3,Loyal
16869,23,4,825.4200000000001,2,Potential
16871,22,6,2812.34,2,Potential
16872,77,3,680.02,2,Potential
16873,5,6,7123.62,1,At-Risk
16875,67,5,2095.53,2,Potential
16877,12,6,853.72,2,Potential
16878,84,1,13.3,3,Loyal
16880,31,7,1519.08,2,Potential
16881,67,1,432.0,3,Loyal
16882,67,3,705.12,2,Potential
16883,187,2,276.73,3,Loyal
16884,38,2,429.84,0,Champions
16885,15,3,471.51,0,Champions
16887,35,1,194.88,0,Champions
16889,195,3,1578.67,2,Potential
16891,2,5,809.7,0,Champions
16892,1,5,525.54,0,Champions
16893,367,1,145.93,3,Loyal
16895,65,1,219.14,3,Loyal
16897,299,2,289.78,3,Loyal
16898,26,3,508.81,0,Champions
16899,8,6,1281.56,1,At-Risk
16900,17,3,887.11,0,Champions
16902,116,1,1706.88,2,Potential
16903,29,1,373.24,0,Champions
16904,4,16,3754.27,1,At-Risk
16905,5,7,3102.43,1,At-Risk
16906,82,4,579.77,2,Potential
16907,29,5,981.65,2,Potential
16909,72,1,379.14,3,Loyal
16910,4,8,1510.06,1,At-Risk
16912,29,11,2575.38,1,At-Risk
16913,290,1,113.44,3,Loyal
16914,36,1,208.46,0,Champions
16915,9,6,621.6800000000001,0,Champions
16916,24,2,576.26,0,Champions
16917,277,1,391.52,3,Loyal
16918,50,6,1068.82,2,Potential
16919,156,11,2596.45,2,Potential
16921,61,1,169.79,3,Loyal
16923,12,19,7247.61,1,At-Risk
16924,21,3,846.75,0,Champions
16926,371,1,230.25,3,Loyal
16927,116,3,543.05,2,Potential
16928,80,17,2847.6,1,At-Risk
16929,4,7,1295.39,1,At-Risk
16930,26,3,380.55,0,Champions
16931,5,21,4604.22,1,At-Risk
16932,53,1,161.94,3,Loyal
16933,1,2,563.23,0,Champions
16934,55,2,950.9300000000001,2,Potential
16936,26,1,262.68,0,Champions
16938,9,4,2736.38,1,At-Risk
16940,52,3,3049.88,2,Potential
16942,13,9,1920.59,1,At-Risk
16943,212,3,816.73,2,Potential
16945,22,19,4345.5,1,At-Risk
16947,236,1,406.48,3,Loyal
16948,139,3,435.02,3,Loyal
16949,4,6,1286.27,1,At-Risk
16950,57,3,1178.56,2,Potential
16951,135,3,1277.75,2,Potential
16952,109,2,167.61,3,Loyal
16953,30,1,20.8,3,Loyal
16954,1,9,2085.08,1,At-Risk
16955,185,4,518.67,2,Potential
16956,18,1,308.74,0,Champions
16957,239,2,416.64,3,Loyal
16959,87,1,117.35000000000001,3,Loyal
16960,39,3,507.05,0,Champions
16961,116,1,234.17000000000002,3,Loyal
16963,187,1,110.55000000000001,3,Loyal
16965,227,1,201.19,3,Loyal
16966,8,7,2154.97,1,At-Risk
16967,189,1,319.02,3,Loyal
16968,4,2,439.43,0,Champions
16969,39,3,650.41,2,Potential
16971,38,1,357.21,0,Champions
16976,267,1,251.51999999999998,3,Loyal
16978,78,1,344.33,3,Loyal
16979,4,6,1852.0,1,At-Risk
16980,255,2,1078.96,3,Loyal
16982,61,1,384.06,3,Loyal
16983,13,7,1931.25,1,At-Risk
16984,88,2,4481.35,2,Potential
16985,17,10,5464.12,1,At-Risk
16986,30,2,1873.2,2,Potential
16987,3,7,1625.05,1,At-Risk
16988,5,1,126.12,0,Champions
16989,7,6,1133.25,1,At-Risk
16990,219,1,179.0,3,Loyal
16992,11,5,1614.31,2,Potential
16996,30,6,1456.96,2,Potential
16997,288,3,702.0,3,Loyal
16998,150,4,295.0,3,Loyal
16999,23,2,484.82,0,Champions
17001,1,11,3989.57,1,At-Risk
17002,86,3,1493.73,2,Potential
17004,46,2,1412.94,2,Potential
17006,5,4,781.78,0,Champions
17007,51,6,889.9300000000001,2,Potential
17010,18,1,195.36,0,Champions
17011,30,1,270.9,0,Champions
17014,8,3,586.33,0,Champions
17015,29,3,1842.56,2,Potential
17017,3,20,8694.26,1,At-Risk
17018,41,2,920.1,2,Potential
17019,11,4,1272.61,2,Potential
17022,31,1,71.0,3,Loyal
17024,45,3,95.85,3,Loyal
17025,61,3,357.77,3,Loyal
17026,185,2,154.83,3,Loyal
17027,79,6,890.29,2,Potential
17029,111,2,716.0,3,Loyal
17030,64,1,146.87,3,Loyal
17031,12,2,380.35,0,Champions
17033,86,3,1030.14,2,Potential
17034,16,3,745.52,0,Champions
17035,246,2,433.53000000000003,3,Loyal
17037,88,1,1267.32,3,Loyal
17038,30,1,112.4,0,Champions
17040,138,1,449.73,3,Loyal
17041,27,3,1081.57,2,Potential
17042,3,5,1044.38,1,At-Risk
17043,32,4,1735.18,2,Potential
17044,25,1,948.48,0,Champions
17045,113,3,339.44,3,Loyal
17046,157,1,642.02,3,Loyal
17047,85,3,1100.9,2,Potential
17048,118,3,925.35,2,Potential
17049,3,9,5659.9800000000005,1,At-Risk
17050,96,6,3228.84,2,Potential
17051,194,1,247.14,3,Loyal
17052,28,1,413.75,0,Champions
17053,131,1,498.48,3,Loyal
17054,28,5,1356.33,2,Potential
17058,82,3,1179.89,2,Potential
17059,30,5,3095.04,2,Potential
17060,266,1,234.24,3,Loyal
17061,74,11,5232.2300000000005,1,At-Risk
17062,314,4,538.37,3,Loyal
17063,21,7,1461.14,2,Potential
17064,59,3,859.35,2,Potential
17068,12,21,4552.14,1,At-Risk
17069,28,9,2709.7000000000003,1,At-Risk
17070,114,1,312.14,3,Loyal
17071,28,9,2429.03,1,At-Risk
17073,18,4,1446.09,2,Potential
17075,18,4,834.12,2,Potential
17076,36,3,841.0799999999999,2,Potential
17078,36,2,378.2,0,Champions
17079,78,1,118.80000000000001,3,Loyal
17080,22,2,287.62,0,Champions
17081,25,2,290.16,0,Champions
17082,33,2,2003.8500000000001,2,Potential
17083,109,3,1405.78,2,Potential
17084,35,2,2949.75,2,Potential
17085,123,5,1566.65,2,Potential
17086,7,6,2050.08,1,At-Risk
17088,28,4,1991.01,2,Potential
17090,4,7,2043.95,1,At-Risk
17091,3,9,3827.76,1,At-Risk
17092,50,4,1777.78,2,Potential
17094,322,1,302.0,3,Loyal
17095,23,3,1324.16,2,Potential
17096,15,4,1022.13,2,Potential
17097,2,8,954.42,1,At-Risk
17100,18,2,971.74,0,Champions
17101,10,4,1621.73,2,Potential
17102,262,1,25.5,3,Loyal
17105,159,2,665.78,3,Loyal
17107,33,6,10815.43,1,At-Risk
17109,29,6,885.04,2,Potential
17110,165,1,163.29999999999998,3,Loyal
17111,47,1,248.61,3,Loyal
17114,6,8,808.62,1,At-Risk
17115,8,3,837.5,0,Champions
17117,288,1,116.2,3,Loyal
17118,318,1,157.02,3,Loyal
17119,3,2,606.91,0,Champions
17120,233,1,307.46,3,Loyal
17122,119,1,138.32,3,Loyal
17123,162,1,345.3,3,Loyal
17124,185,1,298.89,3,Loyal
17125,50,1,259.35,3,Loyal
17126,152,5,1004.75,2,Potential
17128,335,1,157.09,3,Loyal
17131,5,5,2463.17,1,At-Risk
17133,16,7,4892.240000000001,1,At-Risk
17134,107,2,425.0,3,Loyal
17135,16,7,1139.73,2,Potential
17138,276,1,380.5,3,Loyal
17139,16,12,10668.47,1,At-Risk
17140,247,1,465.32,3,Loyal
17142,239,1,579.0,3,Loyal
17144,1,2,984.57,0,Champions
17146,106,3,749.78,2,Potential
17147,23,4,1714.59,2,Potential
17148,52,1,124.88,3,Loyal
17152,195,3,1689.5,2,Potential
17153,24,1,213.78,0,Champions
17154,75,1,329.34,3,Loyal
17155,18,2,251.7,0,Champions
17157,8,2,319.0,0,Champions
17158,32,3,1266.97,2,Potential
17159,22,3,1538.88,2,Potential
17160,31,6,3518.03,2,Potential
17162,29,10,1715.46,1,At-Risk
17163,22,2,293.1,0,Champions
17164,33,7,2467.35,2,Potential
17165,284,1,158.68,3,Loyal
17166,39,2,206.34,0,Champions
17169,58,2,835.78,2,Potential
17171,289,1,224.91,3,Loyal
17172,79,1,317.76,3,Loyal
17173,5,8,3766.6,1,At-Risk
17174,218,1,59.9,3,Loyal
17175,44,4,1443.69,2,Potential
17176,202,1,306.13,3,Loyal
17179,178,3,711.79,2,Potential
17180,56,4,796.03,2,Potential
17181,57,2,239.92000000000002,3,Loyal
17183,8,6,3347.31,1,At-Risk
17186,47,2,144.0,3,Loyal
17187,227,1,203.95,3,Loyal
17188,11,7,2474.23,1,At-Risk
17189,106,2,384.4,3,Loyal
17190,59,2,444.74,3,Loyal
17191,28,7,2095.13,2,Potential
17193,36,7,1699.3,2,Potential
17194,274,2,262.62,3,Loyal
17197,30,1,1013.01,0,Champions
17198,24,3,692.22,0,Champions
17201,54,1,342.63,3,Loyal
17203,36,6,3563.85,2,Potential
17204,175,4,1564.56,2,Potential
17205,54,1,384.08,3,Loyal
17206,53,1,204.24,3,Loyal
17211,27,8,2317.2200000000003,1,At-Risk
17212,253,1,226.85,3,Loyal
17213,40,7,2781.23,2,Potential
17214,60,6,1069.1200000000001,2,Potential
17217,234,1,113.5,3,Loyal
17218,4,10,1960.72,1,At-Risk
17219,32,1,114.23,0,Champions
17220,24,14,3198.25,1,At-Risk
17221,7,2,335.13,0,Champions
17222,65,1,354.15,3,Loyal
17223,310,2,426.79,3,Loyal
17226,309,1,393.49,3,Loyal
17227,19,6,939.32,2,Potential
17228,16,8,1906.09,1,At-Risk
17229,96,2,318.76,3,Loyal
17230,264,8,3638.41,2,Potential
17231,12,10,3174.32,1,At-Risk
17232,3,2,421.52,0,Champions
17233,35,1,190.88,0,Champions
17234,183,1,149.89,3,Loyal
17235,25,2,550.0600000000001,0,Champions
17236,13,6,916.13,2,Potential
17237,11,2,314.69,0,Champions
17238,3,17,3744.65,1,At-Risk
17239,313,1,382.5,3,Loyal
17242,108,2,1135.04,2,Potential
17243,1,26,8676.85,1,At-Risk
17244,53,1,954.9,0,Champions
17245,205,1,171.45000000000002,3,Loyal
17247,15,1,282.19,0,Champions
17248,120,1,318.65,3,Loyal
17250,4,2,384.52,0,Champions
17251,363,1,283.28000000000003,3,Loyal
17252,117,2,353.86,3,Loyal
17253,18,1,178.26,0,Champions
17254,5,2,272.44,0,Champions
17255,41,2,298.41,0,Champions
17256,107,2,240.0,3,Loyal
17259,148,2,603.37,3,Loyal
17262,52,5,1253.3600000000001,2,Potential
17263,208,1,63.440000000000005,3,Loyal
17265,139,2,562.9,3,Loyal
17266,2,3,310.64,0,Champions
17267,127,2,317.62,3,Loyal
17268,108,4,763.64,2,Potential
17272,42,4,2148.63,2,Potential
17274,35,1,111.98,3,Loyal
17277,228,2,1065.3500000000001,3,Loyal
17278,241,1,246.04000000000002,3,Loyal
17279,58,1,187.82999999999998,3,Loyal
17282,130,3,1703.41,2,Potential
17284,60,6,1652.58,2,Potential
17286,22,1,153.92,0,Champions
17287,26,7,1064.11,2,Potential
17288,9,7,1419.73,1,At-Risk
17289,32,3,944.41,2,Potential
17290,4,2,525.24,0,Champions
17291,308,1,550.8000000000001,3,Loyal
17293,8,9,1875.11,1,At-Risk
17295,29,3,556.95,0,Champions
17297,17,1,131.78,0,Champions
17298,101,2,498.42,3,Loyal
17299,12,4,669.11,0,Champions
17301,21,1,197.63,0,Champions
17302,15,5,1135.63,2,Potential
17303,361,1,250.04,3,Loyal
17306,11,19,8631.31,1,At-Risk
17309,95,1,82.75,3,Loyal
17311,78,2,1384.85,2,Potential
17312,139,3,644.3,2,Potential
17313,31,1,2328.84,2,Potential
17314,25,8,2527.92,1,At-Risk
17315,2,38,6292.26,1,At-Risk
17317,46,3,2600.34,2,Potential
17320,100,3,1200.6200000000001,2,Potential
17321,8,2,700.86,0,Champions
17323,15,7,921.0699999999999,2,Potential
17324,18,4,990.23,2,Potential
17325,280,1,96.8,3,Loyal
17329,14,2,523.11,0,Champions
17330,23,2,363.9,0,Champions
17331,124,1,175.2,3,Loyal
17333,86,1,494.25,3,Loyal
17334,302,2,307.02000000000004,3,Loyal
17337,151,4,2027.8700000000001,2,Potential
17338,17,8,6643.93,1,At-Risk
17339,94,2,243.36,3,Loyal
17340,30,11,12353.29,1,At-Risk
17341,157,3,781.36,2,Potential
17343,355,1,193.64,3,Loyal
17344,46,1,160.57,3,Loyal
17345,15,4,537.74,0,Champions
17346,4,15,2676.56,1,At-Risk
17347,86,1,228.96,3,Loyal
17348,15,5,1159.52,2,Potential
17349,179,1,110.75,3,Loyal
17350,8,4,1286.07,0,Champions
17351,36,3,587.15,2,Potential
17353,129,2,1740.0,2,Potential
17354,51,1,1393.06,2,Potential
17356,312,1,178.22,3,Loyal
17357,24,2,388.14,0,Champions
17358,303,2,365.85,3,Loyal
17359,11,1,127.86,0,Champions
17360,17,3,585.79,0,Champions
17361,49,3,488.2,2,Potential
17362,239,2,312.23,3,Loyal
17364,1,11,4481.18,1,At-Risk
17365,13,8,4801.56,1,At-Risk
17367,238,1,168.4,3,Loyal
17368,23,8,1912.67,1,At-Risk
17370,73,4,446.18,2,Potential
17371,17,3,423.89,0,Champions
17372,41,8,1342.68,2,Potential
17373,40,4,646.92,2,Potential
17374,219,2,495.77,3,Loyal
17375,199,3,400.1,3,Loyal
17376,71,2,203.2,3,Loyal
17377,24,20,4100.92,1,At-Risk
17379,11,1,404.66,0,Champions
17381,9,29,20275.61,1,At-Risk
17382,65,1,65.4,3,Loyal
17383,4,1,199.29,0,Champions
17384,19,2,336.4,0,Champions
17385,15,1,261.11,0,Champions
17386,8,6,2686.42,1,At-Risk
17387,20,2,784.11,0,Champions
17388,78,4,1259.56,2,Potential
17389,1,34,31833.68,1,At-Risk
17391,164,2,508.8,3,Loyal
17392,307,2,457.91,3,Loyal
17394,219,1,203.86999999999998,3,Loyal
17396,39,8,7330.8,1,At-Risk
17397,22,2,696.41,0,Champions
17398,115,3,653.38,2,Potential
17400,126,5,2129.96,2,Potential
17402,5,13,2633.85,1,At-Risk
17403,36,1,281.62,0,Champions
17404,4,15,31906.82,1,At-Risk
17405,1,3,1031.41,0,Champions
17406,333,3,2200.42,2,Potential
17408,163,1,32.65,3,Loyal
17409,185,2,771.85,3,Loyal
17410,16,5,1214.72,2,Potential
17411,12,3,778.94,0,Champions
17412,3,7,1258.06,1,At-Risk
17414,44,2,778.0,2,Potential
17415,80,1,507.84,3,Loyal
17416,30,7,6893.42,1,At-Risk
17418,42,2,463.46000000000004,0,Champions
17419,11,12,4226.57,1,At-Risk
17420,50,3,598.83,2,Potential
17422,16,6,1979.37,2,Potential
17423,46,2,698.41,2,Potential
17425,19,2,759.1700000000001,0,Champions
17426,8,6,5037.26,1,At-Risk
17427,72,1,100.8,3,Loyal
17428,1,28,17256.85,1,At-Risk
17429,128,3,524.9200000000001,3,Loyal
17430,33,2,265.76,0,Champions
17431,313,1,403.3,3,Loyal
17432,18,2,365.76,0,Champions
17433,88,1,303.16,3,Loyal
17434,2,7,2373.82,1,At-Risk
17436,2,2,216.3,0,Champions
17438,254,1,388.45000000000005,3,Loyal
17440,157,3,186.42000000000002,3,Loyal
17442,37,6,2248.56,2,Potential
17443,220,1,534.24,3,Loyal
17444,148,3,2940.04,2,Potential
17446,177,2,120.89999999999999,3,Loyal
17447,40,2,541.53,0,Champions
17449,2,7,2520.86,1,At-Risk
17450,8,46,194550.79,1,At-Risk
17451,1,7,1721.4,1,At-Risk
17453,18,2,486.72,0,Champions
17454,192,4,517.53,2,Potential
17455,204,1,131.7,3,Loyal
17456,365,1,249.86,3,Loyal
17457,127,5,1737.7,2,Potential
17458,15,1,316.5,0,Champions
17459,43,2,657.3,0,Champions
17460,94,6,622.4300000000001,2,Potential
17461,23,3,757.46,0,Champions
17462,60,2,675.69,2,Potential
17463,16,5,1896.41,2,Potential
17464,158,1,289.96000000000004,3,Loyal
17466,10,2,763.28,0,Champions
17468,10,2,137.0,0,Champions
17469,16,5,1870.97,2,Potential
17470,45,5,1125.07,2,Potential
17472,191,3,710.29,2,Potential
17475,79,1,194.37,3,Loyal
17480,78,1,511.82,3,Loyal
17481,4,4,1255.59,0,Champions
17483,65,3,414.04,2,Potential
17486,261,1,396.87,3,Loyal
17489,59,2,376.64,3,Loyal
17490,1,7,2092.32,1,At-Risk
17491,1,10,3558.87,1,At-Risk
17492,248,1,374.57,3,Loyal
17495,8,2,497.56,0,Champions
17496,359,1,271.05,3,Loyal
17498,76,1,272.21999999999997,3,Loyal
17499,290,1,622.88,3,Loyal
17500,17,3,1138.0,2,Potential
17501,221,2,288.6,3,Loyal
17502,9,4,689.1,0,Champions
